253,4.8295,581.79
254,10.542,580.88
255,16.49,579.84
256,22.219,578.78
257,27.713,577.78
258,33.759,576.73
259,40.251,575.95
260,46.223,574.92
261,51.642,573.67
262,56.904,572.26
263,62.022,570.26
264,66.679,566.93
265,71.463,564.64
266,76.665,562.84
267,81.985,560.74
268,87.427,558.48
269,92.839,556.24
270,98.365,554.07
271,103.91,551.88
272,109.28,550.03
273,114.35,548.35
274,119.24,546.81
275,123.98,545.55
276,128.55,544.59
277,132.72,543.87
278,136.99,543.05
279,141.45,542.19
280,146.01,541.28
281,150.6,540.38
282,155.26,539.53
283,159.86,538.77
284,164.28,538.2
285,168.66,537.85
286,173.38,537.71
287,178.29,537.94
288,183.52,538.47
289,188.47,538.69
290,193.54,538.97
291,198.73,539.17
292,204.08,538.98
293,209.42,537.45
294,214.81,535.8
295,220.43,535.28
296,226.4,534.31
297,232.64,532.93
298,239.07,531.39
299,245.89,529.78
300,252.9,528.2
301,259.59,526.92
302,266.13,525.87
303,272.44,525.45
304,278.04,525.23
305,284.14,524.57
306,290.55,523.55
307,297.09,522.37
308,303.29,521.24
309,309.44,520.18
310,316.01,519.4
311,322.67,518.87
312,328.5,517.81
313,334.25,516.81
314,339.84,515.54
315,344.99,513.06
316,350.13,510.85
317,355.55,509.88
318,361.09,508.66
319,366.7,507.26
320,372.28,505.84
321,378.01,504.49
322,383.91,503.15
323,389.78,502.03
324,395.44,501.1
325,401.04,500.28
326,406.6,499.77
327,412.02,499.6
328,416.95,499.5
329,422.07,499.19
330,427.22,498.78
331,432.41,498.24
332,437.59,497.65
333,442.64,497.07
334,447.49,496.53
335,452.4,496.0
336,457.41,495.6
337,462.45,495.41
338,467.31,495.16
339,471.87,494.66
340,476.41,494.25
341,480.85,493.8
342,485.16,493.22
343,489.19,492.11
344,493.13,490.59
345,497.15,489.84
346,501.22,489.37
347,505.28,488.8
348,509.3,488.16
349,513.33,487.49
350,517.29,486.85
351,521.26,486.22
352,525.14,485.6
353,526.02,482.81
354,528.28,480.18
355,530.63,477.38
356,533.13,474.26
357,535.87,470.81
358,539.07,467.52
359,542.77,464.4
360,546.9,461.69
361,548.63,455.15
362,552.29,446.15
363,556.27,436.87
364,560.28,430.51
365,565.41,424.93
366,570.05,419.93
367,574.19,415.42
368,578.5,411.79
369,582.54,408.58
370,586.42,405.21
371,591.11,403.23
372,596.15,402.04
373,601.26,401.07
374,606.47,400.29
375,611.72,399.75
376,617.14,399.48
377,622.75,399.49
378,628.64,399.66
379,634.46,400.33
380,640.32,401.11
381,646.34,402.25
382,652.44,403.88
383,657.94,405.62
384,663.59,407.23
385,669.17,408.77
386,674.81,410.2
387,680.52,411.6
388,686.17,413.0
389,692.16,414.53
390,698.22,416.61
391,704.44,418.6
392,710.92,420.09
393,717.54,421.44
394,724.02,421.64
395,730.58,420.75
396,736.68,422.03
397,742.82,422.99
398,748.99,423.73
399,755.17,424.5
400,761.62,425.45
401,768.3,426.68
402,774.87,428.07
403,781.74,429.82
404,788.65,432.14
405,794.97,434.3
406,801.01,436.2
407,807.1,437.82
408,813.16,439.37
409,819.41,440.96
410,825.97,443.05
411,832.74,445.24
412,840.08,446.59
413,847.76,446.07
414,854.4,441.69
415,860.82,439.5
416,867.35,438.37
417,873.69,437.01
418,879.98,435.77
419,886.63,434.8
420,893.69,434.31
421,900.73,434.22
422,908.26,434.75
423,915.66,436.02
424,922.46,437.16
425,928.63,438.11
426,934.63,438.89
427,940.61,439.68
428,946.93,440.58
429,953.45,442.08
430,960.32,443.58
431,968.05,444.45
432,975.85,444.71
433,983.16,442.23
434,990.16,441.35
435,996.98,440.71
436,1003.6,439.86
437,1010.5,439.32
438,1018.1,439.47
439,1026.2,440.17
440,1034.9,442.06
441,1042.4,443.89
442,1048.9,445.29
443,1054.9,446.49
444,1061.3,447.83
445,1068.0,449.96
446,1075.5,451.75
447,1083.9,452.93
448,1091.8,452.66
449,1099.2,451.3
450,1106.0,452.23
451,1112.4,452.7
452,1118.5,453.0
453,1124.5,453.49
454,1131.1,454.08
455,1137.5,455.05
456,1144.0,455.62
457,1150.5,455.02
458,1156.7,453.68
459,1163.0,451.54
460,1168.7,448.69
461,1174.3,446.41
462,1180.3,444.6
463,1186.7,442.35
464,1193.7,440.68
465,1201.7,438.51
466,1209.6,436.08
467,1215.8,431.39
468,1223.1,430.14
469,1229.5,428.54
470,1235.5,426.81
471,1241.7,425.39
472,1248.6,424.3
473,1255.8,423.75
474,1264.1,423.78
475,1272.6,424.6
476,1279.9,425.18
