253,53.5,569.0
254,58.5,569.5
255,63.0,571.5
256,67.0,571.0
257,71.0,572.5
258,73.5,572.0
259,88.0,567.0
260,89.0,567.0
261,91.5,565.5
262,90.5,569.0
263,97.5,564.5
264,102.0,562.0
265,117.0,559.5
266,121.5,559.5
267,127.5,555.5
268,138.0,550.5
269,138.5,553.0
270,144.0,548.0
271,139.0,546.5
272,144.5,545.0
273,151.0,545.0
274,155.5,540.0
275,158.0,539.0
276,160.0,539.0
277,164.5,538.0
278,179.5,532.5
279,184.0,533.0
280,186.0,533.5
281,190.55,533.5
282,195.38500000000002,533.5
283,200.11450000000002,533.5
284,197.5,536.0
285,211.5,528.5
286,209.0,535.5
287,227.0,529.5
288,215.0,537.0
289,218.0,536.5
290,221.5,538.0
291,228.5,537.5
292,232.5,536.0
293,242.0,529.5
294,246.0,530.0
295,257.0,529.5
296,261.0,528.0
297,269.5,525.5
298,275.0,525.0
299,281.5,524.0
300,285.0,522.0
301,291.5,521.5
302,292.0,521.5
303,303.5,520.5
304,309.0,517.0
305,314.0,512.5
306,322.5,516.0
307,325.5,514.0
308,335.0,513.0
309,343.0,511.5
310,349.5,513.5
311,355.5,512.0
312,354.5,514.0
313,358.5,513.5
314,364.0,511.5
315,368.0,508.0
316,374.5,506.5
317,381.0,506.0
318,385.0,503.0
319,396.5,502.5
320,393.5,502.0
321,409.0,501.5
322,417.0,499.5
323,422.0,498.0
324,424.5,497.5
325,431.0,497.0
326,430.5,495.0
327,436.5,494.0
328,442.0,494.0
329,440.5,491.5
330,448.0,491.0
331,453.0,489.5
332,461.5,490.0
333,467.0,489.5
334,471.0,492.0
335,475.0,491.0
336,478.5,491.5
337,489.5,490.0
338,485.5,491.0
339,490.0,491.0
340,494.0,490.5
341,499.5,488.0
342,502.5,488.0
343,504.5,485.0
344,512.5,486.5
345,514.5,485.0
346,517.5,484.5
347,521.0,484.5
348,526.5,486.5
349,530.0,483.5
350,532.5,485.5
351,539.0,484.5
352,540.5,484.0
353,543.0,481.0
354,543.5,480.0
355,550.5,472.0
356,547.5,475.0
357,561.0,496.0
358,556.0,495.5
359,551.0,491.5
360,559.0,455.5
361,562.0,450.5
362,566.0,441.5
363,565.5,432.0
364,575.5,416.0
365,580.5,415.0
366,581.5,415.5
367,585.0,413.5
368,588.0,413.5
369,595.0,406.0
370,600.0,406.0
371,604.5,405.5
372,607.0,405.5
373,610.0,402.5
374,619.5,401.5
375,624.0,401.0
376,629.5,401.5
377,636.5,401.5
378,640.0,401.5
379,646.5,402.0
380,645.5,402.0
381,654.5,403.5
382,662.5,404.5
383,670.5,406.5
384,669.5,407.0
385,680.0,409.0
386,689.0,410.0
387,693.5,415.0
388,696.0,417.0
389,702.0,419.5
390,706.0,422.0
391,713.0,422.5
392,716.0,421.5
393,725.0,424.0
394,738.0,425.0
395,741.0,426.5
396,749.0,426.0
397,750.0,423.5
398,758.5,423.5
399,763.5,424.0
400,768.5,425.0
401,780.0,430.0
402,785.5,430.0
403,790.0,432.5
404,791.5,433.0
405,800.0,433.5
406,807.0,436.0
407,812.0,440.0
408,818.5,439.0
409,823.5,445.0
410,829.0,448.5
411,843.0,448.5
412,847.0,444.5
413,854.0,441.5
414,860.5,439.0
415,869.0,442.5
416,870.5,438.5
417,881.0,437.5
418,888.0,436.0
419,893.5,435.5
420,898.5,436.0
421,909.0,437.0
422,913.5,437.5
423,920.5,439.5
424,925.5,438.5
425,924.5,434.5
426,936.5,437.5
427,944.0,439.5
428,950.0,443.0
429,959.5,445.5
430,964.0,446.0
431,970.0,446.5
432,976.0,443.0
433,980.5,443.5
434,984.0,443.0
435,987.5,442.0
436,992.0,439.5
437,997.5,440.0
438,1018.5,442.0
439,1022.0,440.0
440,1029.0,445.5
441,1042.5,446.0
442,1046.5,448.0
443,1058.5,449.5
444,1063.5,451.0
445,1069.5,454.0
446,1074.5,453.5
447,1086.0,454.5
448,1095.5,453.0
449,1098.0,453.0
450,1101.5,453.5
451,1103.5,453.5
452,1113.5,453.5
453,1121.0,454.5
454,1126.5,455.5
455,1134.0,454.5
456,1137.5,454.0
457,1144.5,454.0
458,1152.0,453.0
459,1154.5,450.0
460,1163.0,448.0
461,1169.0,446.5
462,1175.5,448.0
463,1187.0,445.5
464,1211.0,444.5
465,1220.0,442.0
466,1226.5,438.0
467,1209.5,434.0
468,1235.0,433.5
469,1247.0,431.5
470,1255.5,430.5
471,1264.0,428.5
472,1246.0,434.0
473,1252.0,434.0
474,1259.0,435.0
475,1260.0,433.0
